STORE_NO,LASTEST_STORE_NO,STORE_NAME,LON,LAT,DO_NAME,STORE_TYPE_NAME,STORE_STATUS_NAME,BUSINESS_TIME_NAME,sells_ground_1f,Dining_area_seats_total,Dining_area_seats_outdoor,parking_lot,External_lavatory_sell,External_lavatory_outdoor,AREA_NAME,fm_100,hl_100,ok_100,px_100,sm_100,fm_250,hl_250,ok_250,px_250,sm_250,fm_500,hl_500,ok_500,px_500,sm_500,fm_1000,hl_1000,ok_1000,px_1000,sm_1000,GRID_LON,GRID_LAT,PEOPLE_FLOW,STORE_AMT,COMPETE_STORE_AMT,FLOW_INDEX,AVG_PSD
123363,123363,湖口,121.044991,24.902259,竹北區,FC1,一般,一般,33,17,0,0,0,1,商業區---餐飲業.商店街,0,1,1,0,0,0,1,4,0,0,2,1,4,2,1,2,2,4,3,1,121.045,24.905,27329,4,8,2277,79306.323580
184379,184379,睿豐,121.056572,22.705774,台東區,FC1,位移新開,一般,55,52,0,1,0,3,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.055,22.705,3965,1,0,3965,124735.107360
181738,181738,璞玉,121.051417,24.802334,竹科區,FC1,一般,一般,51.9,39,0,8,0,3,幹道型---住宅區,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,121.055,24.805,2961,1,2,987,68898.184133
195092,195092,上巴陵,121.399064,24.686195,八德區,FC2,一般,非24小時營業,38.3,22,0,1,0,0,風景區---風景線中繼站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.395,24.685,1823,1,0,1823,72107.639911
193649,193649,文捷,121.393324,25.047106,北桃區,FC1,一般,一般,42.8,32,0,1,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,121.395,25.045,4182,1,0,4182,78945.288178
118475,118475,俊興,121.417610,25.015209,樹林區,FC2,一般,一般,30,0,0,1,0,0,工業區---傳統工業,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,16,4,2,3,6,121.415,25.015,25595,3,5,3199,77529.251329
229964,229964,俊盛,121.417189,25.012721,樹林區,RC,一般,一般,39.8,9,0,1,0,1,工業區---傳統工業,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,9,4,1,0,2,121.415,25.015,25595,3,5,3199,39609.189031
953928,953928,俊龍,121.414421,25.015324,樹林區,FC1,一般,一般,34.3,16,0,1,0,1,工業區---傳統工業,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,10,3,2,2,3,121.415,25.015,25595,3,5,3199,99689.679912
194734,194734,頂孝,121.420334,24.960543,土城區,FC1,一般,一般,23.5,0,0,0,0,0,住宅區---幹道型,0,1,0,0,0,2,1,0,0,0,2,1,1,0,1,7,1,1,1,2,121.425,24.965,25845,4,5,2871,68228.994221
201184,215895,祥泰,121.425675,24.964268,土城區,FC1,一般,一般,40,25,0,0,1,0,工業區---傳統工業,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,7,1,2,0,1,121.425,24.965,25845,4,5,2871,57342.280889
187138,187138,太子,121.420748,24.962833,土城區,FC1,一般,一般,24.9,4,0,0,0,1,住宅區---工業區,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,7,1,1,1,2,121.425,24.965,25845,4,5,2871,62231.852765
215895,215895,祥泰,121.425675,24.964268,土城區,FC1,一般,一般,40,25,0,0,0,1,工業區---傳統工業,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,7,1,2,0,1,121.425,24.965,25845,4,5,2871,57053.094530
135403,135403,存德,121.431439,24.991824,樹林區,FC2,一般,一般,33,13,0,1,0,2,住宅區---幹道型,0,0,0,0,0,2,0,0,1,0,6,3,2,1,2,16,5,3,4,4,121.435,24.995,31520,4,6,3152,72602.796241
136037,136037,金園,121.432579,24.990076,樹林區,FC2,一般,一般,51.6,32,0,1,0,1,住宅區---純住宅型,1,0,0,0,0,1,0,0,0,0,6,1,1,2,2,12,4,3,4,4,121.435,24.995,31520,4,6,3152,79844.163460
185899,185899,溪崑,121.430163,24.993210,樹林區,FC2,一般,一般,30.6,14,0,1,0,0,住宅區---純住宅型,0,1,1,0,0,0,1,1,1,1,6,3,2,1,2,16,6,3,5,6,121.435,24.995,31520,4,6,3152,72782.050990
968791,968791,成合,121.433258,24.993860,樹林區,FC1,一般,一般,34.4,10,0,0,0,1,住宅區---純住宅型,1,0,0,0,0,2,0,0,0,1,3,1,1,1,1,13,4,3,3,4,121.435,24.995,31520,4,6,3152,68795.486184
900429,900429,金寶,121.438789,25.171068,淡水區,FC1,一般,一般,21,0,0,1,0,1,風景區---著名景點,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,14,5,2,1,4,121.435,25.175,19949,3,9,1662,79983.792746
163981,163981,新淡專,121.437454,25.179081,淡水區,FC1,一般,一般,51,30,0,1,0,0,文教區---大專院校(校外),1,0,0,0,1,2,1,0,0,1,6,3,0,1,4,13,3,1,3,8,121.435,25.175,19949,3,9,1662,71053.912710
161158,161158,新真理,121.438243,25.177156,淡水區,RC,一般,一般,22.5,9,0,1,0,0,文教區---大專院校(校外),2,0,0,0,0,3,1,0,0,2,8,3,1,0,3,14,3,2,2,8,121.435,25.175,19949,3,9,1662,48118.563318
238315,238315,擎天,121.317810,24.987099,桃新區,FC1,一般,一般,28,4,0,0,0,0,幹道型---住宅區,0,0,0,0,0,1,2,0,0,0,3,2,1,0,0,15,8,6,1,1,121.315,24.985,71409,13,12,2856,54129.226675
210845,210845,大權,121.312360,24.989479,桃園區,FC2,位移新開,一般,43.1,6,0,2,0,4,商業區---百貨公司.購物商場,2,0,0,0,0,5,1,0,0,0,9,3,1,0,0,21,7,4,3,2,121.315,24.985,71409,13,12,2856,89364.580273
184715,201597,聖保祿,121.312057,24.983154,桃新區,RC,一般,一般,22.8,6,0,0,0,0,醫院---區域醫院(外),1,0,0,0,0,1,0,0,0,0,4,0,1,1,1,14,8,2,2,1,121.315,24.985,71409,13,12,2856,58769.304459
201597,201597,聖保祿,121.311986,24.982904,桃新區,RC,一般,一般,22.8,3,0,1,0,1,醫院---區域醫院(外),1,0,0,0,0,1,0,0,0,0,5,0,1,1,2,14,8,3,2,3,121.315,24.985,71409,13,12,2856,50729.215427
164607,164607,驊豐,121.311851,24.985329,桃新區,FC1,一般,一般,46,39,0,1,0,2,幹道型---住宅區,0,0,0,0,0,1,0,1,0,0,7,0,1,0,0,15,8,3,3,3,121.315,24.985,71409,13,12,2856,64094.976802
186962,186962,新達豐,121.314514,24.980393,桃新區,FC1,一般,一般,34.7,22,0,1,0,2,住宅區---文教區,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1,9,4,3,2,4,121.315,24.985,71409,13,12,2856,74175.126391
142157,142157,新桃林,121.313866,24.988173,桃新區,FC2,位移新開,一般,32.8,8,0,0,0,1,交通轉運站---火車站(外),1,0,0,0,0,3,0,0,0,0,10,1,0,0,0,19,7,6,3,1,121.315,24.985,71409,13,12,2856,72592.493140
158370,158370,鶯明,121.318764,24.983831,桃新區,FC2,一般,一般,20.1,0,0,0,0,0,商業區---市場,0,0,0,0,0,0,0,0,1,0,3,2,1,1,0,13,4,7,1,1,121.315,24.985,71409,13,12,2856,71073.504750
167709,238315,擎天,121.317810,24.987099,桃新區,FC1,一般,一般,28,4,0,0,0,0,幹道型---住宅區,0,0,0,0,0,1,2,0,0,0,3,2,1,0,0,15,8,6,1,1,121.315,24.985,71409,13,12,2856,54382.705826
112086,112086,尊品,121.316750,24.985758,桃新區,FC1,位移新開,一般,53.1,31,4,1,0,2,幹道型---住宅區,1,0,0,0,0,1,1,0,0,0,3,2,0,1,0,17,7,7,2,1,121.315,24.985,71409,13,12,2856,70467.082728
154873,154873,桃新站,121.313751,24.988976,桃園區,FC2,一般,非24小時營業,16,0,0,0,0,0,交通轉運站---火車站(內),0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,19,7,6,3,3,121.315,24.985,71409,13,12,2856,101508.933519
193454,193454,桃遠百,121.313693,24.989897,桃園區,RC,一般,非24小時營業,27.9,6,0,0,0,0,商業區---百貨公司.購物商場,2,0,0,0,0,6,0,0,0,0,9,3,0,0,0,21,8,5,3,2,121.315,24.985,71409,13,12,2856,25656.547872
209236,209236,桃鐵,121.313237,24.989980,桃園區,FC2,一般,一般,17.4,0,0,2,0,2,商業區---百貨公司.購物商場,2,0,0,0,0,7,1,0,0,0,9,3,0,0,0,20,8,4,3,2,121.315,24.985,71409,13,12,2856,36758.654507
988289,988289,桃金,121.316817,24.981774,桃新區,FC1,一般,一般,34.2,13,0,0,0,1,住宅區---幹道型,0,0,0,0,0,1,0,0,1,1,3,1,0,1,1,11,4,5,2,3,121.315,24.985,71409,13,12,2856,67577.976639
241252,241252,宏太,121.322822,24.976764,桃新區,FC1,一般,一般,42.4,34,0,1,0,1,幹道型---住宅區,1,0,0,0,0,1,0,0,0,0,1,3,1,0,1,3,6,4,1,3,121.325,24.975,46092,7,10,2711,58845.155711
982144,982144,宏達電,121.326607,24.975977,桃新區,RC,一般,一般,12.2,0,0,1,0,0,工業區---高科技業(封閉型),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,7,5,1,2,121.325,24.975,46092,7,10,2711,92206.330739
158347,158347,國慶,121.461479,24.996119,板城區,FC2,一般,一般,32.7,24,0,1,0,1,住宅區---純住宅型,0,0,0,0,0,1,1,0,0,1,6,3,1,0,6,20,7,2,5,10,121.465,24.995,81202,10,21,2619,87473.766031
200457,200457,民華,121.467671,24.996635,板城區,RC,一般,一般,35.7,15,0,1,0,1,住宅區---幹道型,0,0,0,0,0,2,0,0,0,1,5,2,0,1,4,22,5,1,2,13,121.465,24.995,81202,10,21,2619,54862.604056
111647,111647,德旺,121.466125,24.994455,板城區,RC,一般,一般,41.2,16,0,1,0,1,住宅區---幹道型,1,0,0,0,1,2,0,0,0,2,6,1,1,0,6,22,6,2,3,13,121.465,24.995,81202,10,21,2619,46977.970617
993650,240363,壽德,121.465210,24.995689,板城區,FC1,一般,一般,34,8,0,1,0,1,住宅區---幹道型,1,0,0,0,2,2,0,0,0,2,6,1,1,0,5,20,7,2,2,11,121.465,24.995,81202,10,21,2619,58296.435139
198345,238832,新埔站,121.468594,25.022618,板橋區,FC1,一般,一般,23,0,0,0,1,0,住宅區---幹道型,3,0,0,0,0,4,0,0,1,1,16,2,2,2,4,34,9,5,6,9,121.465,25.025,133117,19,30,2716,47803.339974
161572,161572,埔運,121.467567,25.025001,板橋區,RC,一般,一般,40.7,25,0,0,0,0,交通轉運站---捷運站(外),1,0,0,1,0,6,1,0,2,0,12,3,2,2,2,38,13,4,7,10,121.465,25.025,133117,19,30,2716,55168.590367
198596,198596,武江,121.468301,25.024767,板橋區,FC1,一般,一般,31.8,20,0,0,0,0,住宅區---純住宅型,1,0,0,0,0,7,1,0,2,0,13,3,2,2,3,37,15,5,7,11,121.465,25.025,133117,19,30,2716,58023.705909
167846,167846,板維,121.462269,25.029753,板橋區,FC2,一般,一般,34.6,14,0,1,0,2,住宅區---商業區,2,0,0,0,0,4,0,0,1,0,11,2,0,1,2,26,9,2,5,5,121.465,25.025,133117,19,30,2716,59397.674524
148177,148177,致理,121.466222,25.020517,板橋區,FC2,一般,一般,25.1,4,0,0,0,0,文教區---大專院校(校外),0,0,0,0,0,3,1,0,0,0,11,1,2,1,3,39,10,4,7,10,121.465,25.025,133117,19,30,2716,79231.715747
148546,237552,維群,121.465034,25.025324,板橋區,RC,一般,一般,30,11,0,0,0,0,住宅區---幹道型,0,0,0,0,0,3,0,0,1,1,13,4,2,3,1,39,11,3,7,10,121.465,25.025,133117,19,30,2716,61546.449586
148041,230182,埔站,121.468613,25.021587,板橋區,RC,位移新開,一般,17.2,0,0,0,0,0,交通轉運站---捷運站(外),1,0,0,0,0,5,0,0,1,2,14,2,2,2,4,34,8,5,6,11,121.465,25.025,133117,19,30,2716,54659.851758
158602,158602,英海,121.461015,25.024355,板橋區,FC2,一般,一般,36,18,0,1,0,0,住宅區---商業區,2,0,0,1,0,2,0,0,1,0,11,4,2,1,4,36,8,2,6,11,121.465,25.025,133117,19,30,2716,84923.727255
201379,201379,埔西,121.467415,25.022542,板橋區,RC,一般,一般,27,0,0,0,0,1,交通轉運站---捷運站(外),1,0,0,0,0,5,1,1,1,0,15,2,2,2,2,36,11,5,6,10,121.465,25.025,133117,19,30,2716,41142.868527
201449,201449,維陽,121.463497,25.024076,板橋區,RC,一般,一般,34.7,17,0,1,0,2,住宅區---幹道型,0,0,0,0,0,2,0,1,1,0,11,2,2,2,2,40,7,3,6,13,121.465,25.025,133117,19,30,2716,52473.568065
183790,183790,維禮,121.463243,25.028754,板橋區,FC2,位移新開,一般,30.8,13,0,1,0,0,住宅區---商業區,2,0,0,0,0,4,0,0,1,0,12,2,0,1,2,32,10,2,5,5,121.465,25.025,133117,19,30,2716,57935.520466
901710,901710,偉嘉,121.467659,25.020826,板橋區,FC1,擴店,一般,33.8,22,0,1,0,1,住宅區---商業區,2,0,0,0,0,5,0,0,0,1,15,1,2,1,3,37,9,5,7,12,121.465,25.025,133117,19,30,2716,65841.561318
189857,189857,水鑫,121.446044,25.177534,淡水區,RC,一般,一般,30.8,5,0,1,0,1,住宅區---文教區,0,0,0,1,1,1,0,0,1,2,7,2,1,1,5,26,5,2,5,13,121.445,25.175,61616,11,18,2124,48023.550707
190499,190499,源德,121.444872,25.172384,淡水區,RC,一般,一般,24.2,4,0,1,0,1,住宅區---純住宅型,0,0,0,0,0,3,1,0,0,1,7,2,1,1,2,23,6,2,3,10,121.445,25.175,61616,11,18,2124,64455.453246
170107,170107,金星,121.446159,25.178328,淡水區,FC2,一般,一般,23.8,4,0,1,0,0,文教區---高中職(含)以下(校外),0,0,0,1,1,0,0,0,1,1,6,2,1,1,6,26,5,1,4,14,121.445,25.175,61616,11,18,2124,74494.513262
122256,122256,立征,121.443424,25.178360,淡水區,FC1,位移新開,一般,47.9,26,0,0,0,2,住宅區---幹道型,1,0,0,0,0,2,0,1,0,0,4,0,1,2,3,24,6,2,4,11,121.445,25.175,61616,11,18,2124,68244.372302
162195,162195,協元,121.441368,25.174154,淡水區,RC,一般,一般,41,21,0,1,0,1,住宅區---幹道型,0,0,0,0,0,2,0,0,0,1,6,0,1,0,2,20,6,2,4,11,121.445,25.175,61616,11,18,2124,47364.502271
229388,229388,金滬,121.443540,25.170562,淡水區,RC,一般,一般,45.3,22,0,1,0,2,住宅區---文教區,1,0,0,0,0,3,1,1,0,1,7,2,1,1,2,19,3,2,3,7,121.445,25.175,61616,11,18,2124,44403.779522
228802,228802,英專,121.445793,25.171860,淡水區,FC1,位移新開,一般,33.5,14,0,1,0,0,商業區---餐飲業.商店街,0,0,0,0,0,4,1,0,0,0,7,2,1,2,3,19,5,2,3,9,121.445,25.175,61616,11,18,2124,52883.996857
237611,237611,福壽,121.457840,25.051832,新泰區,RC,一般,一般,23.5,4,0,1,0,1,住宅區---純住宅型,1,0,1,0,1,2,1,1,0,1,7,6,3,2,2,20,15,3,5,7,121.455,25.055,88322,17,16,2676,NULL
217215,217215,副都心,121.452355,25.058680,林口區,FC1,一般,一般,35.6,16,0,1,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,6,3,2,3,121.455,25.055,88322,17,16,2676,64416.070875
201575,237068,新港原,121.451393,25.054083,新泰區,FC1,一般,一般,26.4,12,0,1,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,1,1,4,2,2,1,2,21,8,3,4,8,121.455,25.055,88322,17,16,2676,82187.731056
196877,196877,央福,121.456491,25.059017,林口區,FC2,一般,一般,23.3,30,0,1,0,1,住宅區---幹道型,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,14,7,3,2,3,121.455,25.055,88322,17,16,2676,49141.914978
209856,236847,港榮,121.451395,25.052831,新泰區,FC1,一般,一般,30,12,0,1,0,0,住宅區---幹道型,0,0,0,1,0,0,1,1,1,1,5,3,2,2,3,23,9,3,5,9,121.455,25.055,88322,17,16,2676,55097.032498
237068,237068,新港原,121.450403,25.054215,新泰區,FC1,一般,一般,26.4,12,0,1,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,19,8,3,3,8,121.455,25.055,88322,17,16,2676,NULL
186629,186629,昌福,121.457947,25.050592,新泰區,FC2,一般,一般,26.9,7,0,1,0,1,住宅區---商業區,1,0,0,0,0,2,0,1,1,1,7,5,2,1,2,16,15,3,6,7,121.455,25.055,88322,17,16,2676,70132.574237
149745,149745,港義,121.451668,25.051300,新泰區,FC2,一般,一般,45.1,25,0,1,0,3,住宅區---純住宅型,0,0,0,1,0,1,1,1,1,2,7,4,2,2,3,25,11,3,6,9,121.455,25.055,88322,17,16,2676,80312.481985
236847,236847,港榮,121.451395,25.052831,新泰區,FC1,一般,一般,30,12,0,1,0,0,住宅區---幹道型,0,0,0,1,0,0,1,1,1,1,5,3,2,2,3,23,9,3,5,9,121.455,25.055,88322,17,16,2676,53386.808189
137904,137904,家麒,121.467735,25.031597,板橋區,FC1,一般,一般,40.7,21,0,0,0,1,住宅區---純住宅型,1,0,0,0,1,3,0,0,0,1,6,5,0,1,1,25,10,2,6,5,121.465,25.035,42323,4,8,3526,69554.642403
144393,144393,松林,121.468983,25.030457,板橋區,FC2,位移新開,一般,27.6,7,0,0,0,0,住宅區---文教區,0,0,0,0,0,2,1,0,0,1,8,5,0,2,1,29,12,3,6,7,121.465,25.035,42323,4,8,3526,69845.800915
149815,149815,蘆永,121.467518,25.076905,蘆洲區,FC2,一般,一般,43.7,27,0,1,0,2,住宅區---幹道型,0,0,0,0,0,1,0,0,0,0,5,2,0,1,1,13,10,2,4,5,121.465,25.075,38862,5,8,2989,74600.915280
174419,174419,股興,121.469544,25.072225,三重區,FC1,一般,一般,33,8,0,1,0,1,辦公商圈---開放型,0,0,0,1,0,1,1,0,1,0,2,3,0,1,0,9,7,0,3,3,121.465,25.075,38862,5,8,2989,67597.303909
209270,240455,長洲,121.463904,25.079099,蘆洲區,FC1,一般,一般,31.7,9,0,1,0,1,住宅區---商業區,1,0,0,0,0,2,1,0,1,1,7,1,0,2,3,15,8,2,5,6,121.465,25.075,38862,5,8,2989,67558.183325
159476,159476,長九,121.465754,25.079972,蘆洲區,FC2,一般,一般,44,17,0,1,0,1,住宅區---幹道型,0,0,0,1,0,3,0,0,1,1,7,3,0,2,3,17,11,3,5,7,121.465,25.075,38862,5,8,2989,68529.811608
201623,201623,蘆安,121.462887,25.079986,蘆洲區,RC,一般,一般,36.7,14,0,1,0,1,住宅區---商業區,1,1,0,0,1,2,1,0,1,1,8,1,0,2,4,16,9,1,3,6,121.465,25.075,38862,5,8,2989,61692.957278
190411,201623,蘆安,121.462887,25.079986,蘆洲區,RC,一般,一般,36.7,14,0,0,1,0,住宅區---商業區,1,1,0,0,1,2,1,0,1,1,8,1,0,2,3,16,9,1,2,5,121.465,25.075,38862,5,8,2989,70039.476711
966898,966898,維中,121.467933,25.074708,三重區,FC1,一般,一般,28.6,6,0,0,0,0,住宅區---工業區,0,1,0,0,0,1,1,0,0,0,3,2,0,1,0,8,9,2,4,3,121.465,25.075,38862,5,8,2989,52593.691213
240455,240455,長洲,121.463904,25.079099,蘆洲區,FC1,一般,一般,31.7,9,0,1,0,1,住宅區---商業區,1,0,0,0,0,2,1,0,1,1,7,1,0,2,3,15,8,2,5,6,121.465,25.075,38862,5,8,2989,66989.208927
933120,933120,吉發,121.462594,25.128186,淡水區,FC1,一般,一般,31.2,19,0,1,0,1,住宅區---純住宅型,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,5,4,2,2,3,121.465,25.125,41124,5,8,3163,78885.369398
230757,230757,中華賓士,121.468870,25.124541,北投區,FC1,一般,一般,35.7,16,0,0,0,2,工業區---高科技業(開放型),0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,4,2,1,2,121.465,25.125,41124,5,8,3163,26547.656312
851721,851721,一德,121.468567,25.128069,北投區,FC1,一般,一般,19.7,0,0,0,0,1,住宅區---幹道型,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,4,4,1,1,2,121.465,25.125,41124,5,8,3163,80608.575877
833332,833332,關渡,121.467461,25.121607,北投區,FC2,一般,一般,33.5,9,0,0,0,1,住宅區---幹道型,1,1,0,0,0,2,1,0,0,1,2,1,1,0,1,3,2,2,1,2,121.465,25.125,41124,5,8,3163,81391.755853
207964,207964,關渡站,121.467078,25.124997,北投區,FC2,一般,非24小時營業,21.4,9,0,1,0,1,交通轉運站---捷運站(外),0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,4,2,1,2,121.465,25.125,41124,5,8,3163,55413.738367
189330,189330,志城,121.471401,24.989902,板城區,RC,一般,一般,42,36,0,1,0,2,幹道型---住宅區,0,0,0,0,0,1,0,0,0,1,5,1,0,0,3,12,3,4,1,8,121.475,24.985,7253,1,3,1813,69620.722725
113986,113986,至富,121.383297,25.091498,林口區,FC1,一般,一般,52.7,35,0,11,0,3,幹道型---住宅區,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,121.385,25.095,5139,1,1,2569,95704.705145
130534,130534,中山二,121.412576,24.961090,土城區,RC,一般,非24小時營業,28.5,0,0,0,0,0,工業區---高科技業(封閉型),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,1,2,121.415,24.965,34046,4,2,5674,44053.229022
126823,126823,新紫城,121.419171,24.964848,土城區,FC1,一般,一般,34.2,12,0,0,0,0,住宅區---工業區,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,7,1,1,1,1,121.415,24.965,34046,4,2,5674,83895.046156
182317,182317,燿福,121.412403,24.960636,土城區,FC1,一般,一般,35.6,16,0,1,0,0,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,2,1,1,2,121.415,24.965,34046,4,2,5674,86718.957847
970602,970602,民生廠,121.414236,24.961155,土城區,RC,一般,非24小時營業,27.1,138,0,0,0,0,工業區---高科技業(封閉型),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,1,2,121.415,24.965,34046,4,2,5674,86278.215197
183491,183491,海神,121.410154,25.157125,淡水區,FC1,一般,一般,33.5,15,0,1,0,1,幹道型---工業區,0,0,0,0,0,0,1,0,0,1,1,2,0,1,1,2,3,0,1,1,121.415,25.155,9378,1,6,1339,91395.033225
120722,120722,泰陽,121.421792,25.032763,新泰區,FC1,位移新開,一般,37.4,16,0,1,0,1,幹道型---住宅區,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10,3,3,2,3,121.425,25.035,34162,6,2,4270,85001.492660
181107,181107,珈多,121.424395,25.038356,新泰區,FC2,一般,一般,43.6,29,0,1,0,3,商業區---餐飲業.商店街,1,0,0,0,0,1,0,1,0,0,2,0,3,1,0,4,2,3,1,1,121.425,25.035,34162,6,2,4270,82873.622222
209580,209580,明躍,121.423941,25.038460,新泰區,RC,一般,一般,38,20,0,1,0,4,住宅區---幹道型,1,0,0,0,0,1,0,1,0,0,2,0,3,1,0,4,2,3,1,1,121.425,25.035,34162,6,2,4270,59549.864113
159122,214548,貴鳳,121.421193,25.031246,新泰區,FC2,一般,一般,45.9,18,0,0,1,0,工業區---傳統工業,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,16,4,2,2,5,121.425,25.035,34162,6,2,4270,87842.134435
214548,214548,貴鳳,121.421193,25.031246,新泰區,FC2,一般,一般,45.9,18,0,1,0,1,工業區---傳統工業,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,16,4,2,2,5,121.425,25.035,34162,6,2,4270,89073.093216
993144,993144,奕真,121.427801,25.049799,新泰區,FC1,位移新開,一般,55.3,31,0,1,0,2,住宅區---幹道型,0,0,0,1,0,2,0,0,1,0,3,1,0,1,1,8,2,0,2,4,121.425,25.045,28834,5,10,1922,123599.007243
215976,215976,明貴,121.424751,25.042353,新泰區,FC1,一般,一般,34.5,15,0,1,0,1,住宅區---幹道型,0,0,0,0,0,2,0,1,1,0,3,2,2,1,1,5,2,3,2,1,121.425,25.045,28834,5,10,1922,56287.857268
127642,127642,明志,121.422779,25.040508,新泰區,FC2,一般,一般,31.8,16,0,1,0,2,文教區---大專院校(校外),0,0,1,0,0,1,0,2,1,0,3,0,2,1,0,5,2,3,1,1,121.425,25.045,28834,5,10,1922,76138.873969
131618,131618,明泰,121.425575,25.045039,新泰區,FC2,一般,一般,33.9,12,0,1,0,1,住宅區---文教區,0,1,0,0,0,1,2,0,0,1,3,2,0,1,1,7,2,2,2,2,121.425,25.045,28834,5,10,1922,48832.793274
141006,215976,明貴,121.424778,25.042454,新泰區,FC1,一般,一般,34.5,15,0,0,1,0,住宅區---幹道型,0,0,0,0,0,2,0,1,1,0,3,2,2,1,1,6,2,4,2,1,121.425,25.045,28834,5,10,1922,58185.225077
181691,181691,宥昌,121.076165,24.776292,竹東區,FC1,一般,一般,48.2,36,0,1,0,3,幹道型---住宅區,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,2,2,0,1,1,121.075,24.775,11419,3,4,1631,69952.620465
992233,992233,富林,121.075048,24.772696,竹東區,FC1,位移新開,一般,64.5,42,0,5,0,3,幹道型---純幹道型,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,121.075,24.775,11419,3,4,1631,101544.518875
991089,991089,芎林,121.077637,24.777222,竹東區,FC1,位移新開,一般,30.5,12,0,1,0,2,住宅區---幹道型,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,2,2,0,1,1,121.075,24.775,11419,3,4,1631,75082.766986
188979,188979,東鑽,121.081675,24.748622,竹東區,FC1,一般,一般,27.2,0,5,2,0,0,幹道型---住宅區,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,121.085,24.745,27447,6,5,2495,53997.212104
871976,871976,光春,121.082000,24.745203,竹東區,FC1,一般,一般,39.9,27,0,0,0,1,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,2,121.085,24.745,27447,6,5,2495,75323.055613
239064,239064,朝陽,121.086441,24.742472,竹東區,FC1,一般,一般,40.6,18,0,1,0,2,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,5,1,1,1,3,121.085,24.745,27447,6,5,2495,69423.906916
209823,209823,東睿,121.083102,24.747946,竹東區,FC1,一般,一般,36.7,20,0,1,0,3,幹道型---住宅區,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,121.085,24.745,27447,6,5,2495,43066.571988
164973,239064,朝陽,121.086379,24.742510,竹東區,FC1,一般,一般,32.9,8,0,0,0,0,幹道型---住宅區,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,5,1,1,1,3,121.085,24.745,27447,6,5,2495,69222.613496
165013,165013,昌春,121.086273,24.740498,竹東區,FC1,一般,一般,31.3,14,0,1,0,0,住宅區---幹道型,1,0,0,0,0,1,1,0,0,1,3,1,0,0,2,6,1,1,1,4,121.085,24.745,27447,6,5,2495,61646.031442
137661,137661,新屋山,121.106597,24.972863,楊新區,FC1,一般,一般,30.2,17,0,0,0,0,住宅區---辦公商圈,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,121.105,24.975,18734,3,2,3746,75592.413902
954622,954622,新屋中華,121.106186,24.975552,楊新區,FC1,一般,一般,24.9,0,0,1,0,2,住宅區---幹道型,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,121.105,24.975,18734,3,2,3746,83091.256718
